technology,capacity_type,location,year,none,Capacity in kW
pumped_hydro,energy,LT,6,10.8,10800000.00
pumped_hydro,energy,LT,7,10.8,10800000.00
pumped_hydro,energy,LT,8,10.8,10800000.00
pumped_hydro,energy,LT,9,10.8,10800000.00
pumped_hydro,energy,LT,10,10.8,10800000.00
pumped_hydro,energy,LT,11,10.8,10800000.00
pumped_hydro,energy,LT,12,3.27E-07,0.33
pumped_hydro,energy,LT,13,8.35E-07,0.84
pumped_hydro,energy,LT,14,2.57E-06,2.57
pumped_hydro,energy,LU,0,0.391000009,391000.01
pumped_hydro,energy,LU,1,0.39100002,391000.02
pumped_hydro,energy,LU,2,0.391000032,391000.03
pumped_hydro,energy,LU,3,0.391000046,391000.05
pumped_hydro,energy,LU,4,0.195000062,195000.06
pumped_hydro,energy,LU,5,0.195000081,195000.08
pumped_hydro,energy,LU,6,0.195000104,195000.10
pumped_hydro,energy,LU,7,0.19500013,195000.13
pumped_hydro,energy,LU,8,0.195000163,195000.16
pumped_hydro,energy,LU,9,0.195000203,195000.20
pumped_hydro,energy,LU,10,0.195000255,195000.26
pumped_hydro,energy,LU,11,0.195000325,195000.33
pumped_hydro,energy,LU,12,0.195000429,195000.43
pumped_hydro,energy,LU,13,0.195000609,195000.61
pumped_hydro,energy,LU,14,0.195001176,195001.18
pumped_hydro,energy,LV,0,0,0.00
pumped_hydro,energy,LV,1,0,0.00
pumped_hydro,energy,LV,2,0,0.00
pumped_hydro,energy,LV,3,0,0.00
pumped_hydro,energy,LV,4,0,0.00
pumped_hydro,energy,LV,5,0,0.00
pumped_hydro,energy,LV,6,0,0.00
pumped_hydro,energy,LV,7,0,0.00
pumped_hydro,energy,LV,8,0,0.00
pumped_hydro,energy,LV,9,0,0.00
pumped_hydro,energy,LV,10,0,0.00
pumped_hydro,energy,LV,11,0,0.00
pumped_hydro,energy,LV,12,0,0.00
pumped_hydro,energy,LV,13,0,0.00
pumped_hydro,energy,LV,14,0,0.00
pumped_hydro,energy,NL,0,0,0.00
pumped_hydro,energy,NL,1,0,0.00
pumped_hydro,energy,NL,2,0,0.00
pumped_hydro,energy,NL,3,0,0.00
pumped_hydro,energy,NL,4,0,0.00
pumped_hydro,energy,NL,5,0,0.00
pumped_hydro,energy,NL,6,0,0.00
pumped_hydro,energy,NL,7,0,0.00
pumped_hydro,energy,NL,8,0,0.00
pumped_hydro,energy,NL,9,0,0.00
pumped_hydro,energy,NL,10,0,0.00
pumped_hydro,energy,NL,11,0,0.00
pumped_hydro,energy,NL,12,0,0.00
pumped_hydro,energy,NL,13,0,0.00
pumped_hydro,energy,NL,14,0,0.00
pumped_hydro,energy,NO,0,25.28307587,25283075.87
pumped_hydro,energy,NO,1,25.22691494,25226914.94
pumped_hydro,energy,NO,2,25.22691496,25226914.96
pumped_hydro,energy,NO,3,24.39033435,24390334.35
pumped_hydro,energy,NO,4,23.33668265,23336682.65
pumped_hydro,energy,NO,5,23.33668267,23336682.67
pumped_hydro,energy,NO,6,14.82195939,14821959.39
pumped_hydro,energy,NO,7,14.45963077,14459630.77
pumped_hydro,energy,NO,8,14.42339794,14423397.94
pumped_hydro,energy,NO,9,2.490103857,2490103.86
pumped_hydro,energy,NO,10,2.133210188,2133210.19
pumped_hydro,energy,NO,11,2.133210259,2133210.26
pumped_hydro,energy,NO,12,2.133210362,2133210.36
pumped_hydro,energy,NO,13,1.234635488,1234635.49
pumped_hydro,energy,NO,14,1.225577842,1225577.84
pumped_hydro,energy,PL,0,13.08726261,13087262.61
pumped_hydro,energy,PL,1,13.08726263,13087262.63
pumped_hydro,energy,PL,2,11.55137167,11551371.67
pumped_hydro,energy,PL,3,11.5513717,11551371.70
pumped_hydro,energy,PL,4,11.55137172,11551371.72
pumped_hydro,energy,PL,5,11.55137176,11551371.76
pumped_hydro,energy,PL,6,6.585017765,6585017.77
pumped_hydro,energy,PL,7,6.585017845,6585017.85
pumped_hydro,energy,PL,8,4.32E-07,0.43
pumped_hydro,energy,PL,9,5.82E-07,0.58
pumped_hydro,energy,PL,10,7.39E-07,0.74
pumped_hydro,energy,PL,11,9.23E-07,0.92
pumped_hydro,energy,PL,12,1.16E-06,1.16
pumped_hydro,energy,PL,13,1.55E-06,1.55
pumped_hydro,energy,PL,14,2.93E-06,2.93
pumped_hydro,energy,PT,0,61.16073612,61160736.12
pumped_hydro,energy,PT,1,61.16073613,61160736.13
pumped_hydro,energy,PT,2,55.04893652,55048936.52
pumped_hydro,energy,PT,3,55.04893653,55048936.53
pumped_hydro,energy,PT,4,55.04893655,55048936.55
pumped_hydro,energy,PT,5,55.04893657,55048936.57
pumped_hydro,energy,PT,6,55.04893659,55048936.59
pumped_hydro,energy,PT,7,40.68834449,40688344.49
pumped_hydro,energy,PT,8,40.68834452,40688344.52
pumped_hydro,energy,PT,9,40.68834456,40688344.56
pumped_hydro,energy,PT,10,40.68834462,40688344.62
pumped_hydro,energy,PT,11,40.68834469,40688344.69
pumped_hydro,energy,PT,12,40.68834479,40688344.79
pumped_hydro,energy,PT,13,40.68834497,40688344.97
pumped_hydro,energy,PT,14,40.68834554,40688345.54
pumped_hydro,energy,RO,0,0,0.00
pumped_hydro,energy,RO,1,0,0.00
pumped_hydro,energy,RO,2,0,0.00
pumped_hydro,energy,RO,3,0,0.00
pumped_hydro,energy,RO,4,0,0.00
pumped_hydro,energy,RO,5,0,0.00
pumped_hydro,energy,RO,6,0,0.00
pumped_hydro,energy,RO,7,0,0.00
pumped_hydro,energy,RO,8,0,0.00
pumped_hydro,energy,RO,9,0,0.00
pumped_hydro,energy,RO,10,0,0.00
pumped_hydro,energy,RO,11,0,0.00
pumped_hydro,energy,RO,12,0,0.00
pumped_hydro,energy,RO,13,0,0.00
pumped_hydro,energy,RO,14,0,0.00
pumped_hydro,energy,SE,0,1.666711794,1666711.79
pumped_hydro,energy,SE,1,1.666711794,1666711.79
pumped_hydro,energy,SE,2,1.666711794,1666711.79
pumped_hydro,energy,SE,3,1.666711794,1666711.79
pumped_hydro,energy,SE,4,1.666711794,1666711.79
pumped_hydro,energy,SE,5,1.666711794,1666711.79
pumped_hydro,energy,SE,6,1.40E-07,0.14
pumped_hydro,energy,SE,7,2.81E-07,0.28
pumped_hydro,energy,SE,8,4.13E-07,0.41
pumped_hydro,energy,SE,9,5.66E-07,0.57
pumped_hydro,energy,SE,10,7.26E-07,0.73
pumped_hydro,energy,SE,11,9.13E-07,0.91
pumped_hydro,energy,SE,12,1.16E-06,1.16
pumped_hydro,energy,SE,13,1.55E-06,1.55
pumped_hydro,energy,SE,14,2.91E-06,2.91
pumped_hydro,energy,SI,0,0,0.00
pumped_hydro,energy,SI,1,0,0.00
pumped_hydro,energy,SI,2,0,0.00
pumped_hydro,energy,SI,3,0,0.00
pumped_hydro,energy,SI,4,0,0.00
pumped_hydro,energy,SI,5,0,0.00
pumped_hydro,energy,SI,6,0,0.00
pumped_hydro,energy,SI,7,0,0.00
pumped_hydro,energy,SI,8,0,0.00
pumped_hydro,energy,SI,9,0,0.00
pumped_hydro,energy,SI,10,0,0.00
pumped_hydro,energy,SI,11,0,0.00
pumped_hydro,energy,SI,12,0,0.00
pumped_hydro,energy,SI,13,0,0.00
pumped_hydro,energy,SI,14,0,0.00
pumped_hydro,energy,SK,0,0,0.00
pumped_hydro,energy,SK,1,0,0.00
pumped_hydro,energy,SK,2,0,0.00
pumped_hydro,energy,SK,3,0,0.00
pumped_hydro,energy,SK,4,0,0.00
pumped_hydro,energy,SK,5,0,0.00
pumped_hydro,energy,SK,6,0,0.00
pumped_hydro,energy,SK,7,0,0.00
pumped_hydro,energy,SK,8,0,0.00
pumped_hydro,energy,SK,9,0,0.00
pumped_hydro,energy,SK,10,0,0.00
pumped_hydro,energy,SK,11,0,0.00
pumped_hydro,energy,SK,12,0,0.00
pumped_hydro,energy,SK,13,0,0.00
pumped_hydro,energy,SK,14,0,0.00
pumped_hydro,energy,UK,0,24.41786071,24417860.71
pumped_hydro,energy,UK,1,24.41786072,24417860.72
pumped_hydro,energy,UK,2,24.41786074,24417860.74
pumped_hydro,energy,UK,3,21.25492544,21254925.44
pumped_hydro,energy,UK,4,21.25492547,21254925.47
pumped_hydro,energy,UK,5,21.2549255,21254925.50
pumped_hydro,energy,UK,6,21.25492555,21254925.55
pumped_hydro,energy,UK,7,21.25492563,21254925.63
pumped_hydro,energy,UK,8,4.32E-07,0.43
pumped_hydro,energy,UK,9,5.82E-07,0.58
pumped_hydro,energy,UK,10,7.39E-07,0.74
pumped_hydro,energy,UK,11,9.22E-07,0.92
pumped_hydro,energy,UK,12,1.16E-06,1.16
pumped_hydro,energy,UK,13,1.55E-06,1.55
pumped_hydro,energy,UK,14,2.94E-06,2.94
pumped_hydro,power,AT,0,6.090000001,6090000.00
pumped_hydro,power,AT,1,5.612000001,5612000.00
pumped_hydro,power,AT,2,5.381000002,5381000.00
pumped_hydro,power,AT,3,5.381000003,5381000.00
pumped_hydro,power,AT,4,5.261000004,5261000.00
pumped_hydro,power,AT,5,4.531000005,4531000.01
pumped_hydro,power,AT,6,3.681000007,3681000.01
pumped_hydro,power,AT,7,3.392000008,3392000.01
pumped_hydro,power,AT,8,3.39200001,3392000.01
pumped_hydro,power,AT,9,3.032000013,3032000.01
pumped_hydro,power,AT,10,2.672000016,2672000.02
pumped_hydro,power,AT,11,2.67200002,2672000.02
pumped_hydro,power,AT,12,2.672000027,2672000.03
pumped_hydro,power,AT,13,2.672000038,2672000.04
pumped_hydro,power,AT,14,2.672000074,2672000.07
pumped_hydro,power,BE,0,1.308,1308000.00
pumped_hydro,power,BE,1,0.834000001,834000.00
pumped_hydro,power,BE,2,0.834000002,834000.00
pumped_hydro,power,BE,3,0.834000004,834000.00
pumped_hydro,power,BE,4,0.834000006,834000.01
pumped_hydro,power,BE,5,0.144000008,144000.01
pumped_hydro,power,BE,6,0.144000012,144000.01
pumped_hydro,power,BE,7,1.93E-08,0.02
pumped_hydro,power,BE,8,2.58E-08,0.03
pumped_hydro,power,BE,9,3.26E-08,0.03
pumped_hydro,power,BE,10,4.03E-08,0.04
pumped_hydro,power,BE,11,4.97E-08,0.05
pumped_hydro,power,BE,12,6.23E-08,0.06
pumped_hydro,power,BE,13,8.31E-08,0.08
pumped_hydro,power,BE,14,1.56E-07,0.16
pumped_hydro,power,BG,0,1.399,1399000.00
pumped_hydro,power,BG,1,1.399,1399000.00
pumped_hydro,power,BG,2,1.399,1399000.00
pumped_hydro,power,BG,3,1.399,1399000.00
pumped_hydro,power,BG,4,1.399,1399000.00
pumped_hydro,power,BG,5,1.399,1399000.00
pumped_hydro,power,BG,6,1.399,1399000.00
pumped_hydro,power,BG,7,1.399,1399000.00
pumped_hydro,power,BG,8,1.399,1399000.00
pumped_hydro,power,BG,9,1.399,1399000.00
pumped_hydro,power,BG,10,1.399,1399000.00
pumped_hydro,power,BG,11,1.399,1399000.00
pumped_hydro,power,BG,12,1.399,1399000.00
pumped_hydro,power,BG,13,1.399,1399000.00
pumped_hydro,power,BG,14,8.28E-08,0.08
pumped_hydro,power,CH,0,4.680850382,4680850.38
pumped_hydro,power,CH,1,4.608867856,4608867.86
pumped_hydro,power,CH,2,4.608867857,4608867.86
pumped_hydro,power,CH,3,4.608867858,4608867.86
pumped_hydro,power,CH,4,4.535419022,4535419.02
pumped_hydro,power,CH,5,4.013012505,4013012.51
pumped_hydro,power,CH,6,4.013012507,4013012.51
pumped_hydro,power,CH,7,3.495804728,3495804.73
pumped_hydro,power,CH,8,3.49580473,3495804.73
pumped_hydro,power,CH,9,3.495804733,3495804.73
pumped_hydro,power,CH,10,3.495804736,3495804.74
pumped_hydro,power,CH,11,3.492672168,3492672.17
pumped_hydro,power,CH,12,3.312715859,3312715.86
pumped_hydro,power,CH,13,3.306050821,3306050.82
pumped_hydro,power,CH,14,3.306050857,3306050.86
pumped_hydro,power,CZ,0,1.172509552,1172509.55
pumped_hydro,power,CZ,1,1.172509552,1172509.55
pumped_hydro,power,CZ,2,1.172509552,1172509.55
pumped_hydro,power,CZ,3,1.172509552,1172509.55
pumped_hydro,power,CZ,4,1.172509552,1172509.55
pumped_hydro,power,CZ,5,0.673928915,673928.92
pumped_hydro,power,CZ,6,0.673928916,673928.92
pumped_hydro,power,CZ,7,0.673928918,673928.92
pumped_hydro,power,CZ,8,0.67392892,673928.92
pumped_hydro,power,CZ,9,0.673928923,673928.92
pumped_hydro,power,CZ,10,0.673928926,673928.93
pumped_hydro,power,CZ,11,0.673928931,673928.93
pumped_hydro,power,CZ,12,0.673928938,673928.94
pumped_hydro,power,CZ,13,0.673928952,673928.95
pumped_hydro,power,CZ,14,1.32E-07,0.13
pumped_hydro,power,DE,0,5.156329114,5156329.11
pumped_hydro,power,DE,1,4.996683279,4996683.28
pumped_hydro,power,DE,2,4.99668328,4996683.28
pumped_hydro,power,DE,3,4.251669382,4251669.38
pumped_hydro,power,DE,4,2.672563837,2672563.84
pumped_hydro,power,DE,5,2.672563838,2672563.84
pumped_hydro,power,DE,6,1.463420164,1463420.16
pumped_hydro,power,DE,7,1.463420166,1463420.17
pumped_hydro,power,DE,8,1.407891182,1407891.18
pumped_hydro,power,DE,9,1.407891184,1407891.18
pumped_hydro,power,DE,10,1.407891188,1407891.19
pumped_hydro,power,DE,11,1.217010302,1217010.30
pumped_hydro,power,DE,12,1.217010308,1217010.31
pumped_hydro,power,DE,13,1.21701032,1217010.32
pumped_hydro,power,DE,14,1.217010356,1217010.36
pumped_hydro,power,DK,0,0,0.00
pumped_hydro,power,DK,1,0,0.00
pumped_hydro,power,DK,2,0,0.00
pumped_hydro,power,DK,3,0,0.00
pumped_hydro,power,DK,4,0,0.00
pumped_hydro,power,DK,5,0,0.00
pumped_hydro,power,DK,6,0,0.00
pumped_hydro,power,DK,7,0,0.00
pumped_hydro,power,DK,8,0,0.00
pumped_hydro,power,DK,9,0,0.00
pumped_hydro,power,DK,10,0,0.00
pumped_hydro,power,DK,11,0,0.00
pumped_hydro,power,DK,12,0,0.00
pumped_hydro,power,DK,13,0,0.00
pumped_hydro,power,DK,14,0,0.00
pumped_hydro,power,EE,0,0,0.00
pumped_hydro,power,EE,1,0,0.00
pumped_hydro,power,EE,2,0,0.00
pumped_hydro,power,EE,3,0,0.00
pumped_hydro,power,EE,4,0,0.00
pumped_hydro,power,EE,5,0,0.00
pumped_hydro,power,EE,6,0,0.00
pumped_hydro,power,EE,7,0,0.00
pumped_hydro,power,EE,8,0,0.00
pumped_hydro,power,EE,9,0,0.00
pumped_hydro,power,EE,10,0,0.00
pumped_hydro,power,EE,11,0,0.00
pumped_hydro,power,EE,12,0,0.00
pumped_hydro,power,EE,13,0,0.00
pumped_hydro,power,EE,14,0,0.00
pumped_hydro,power,EL,0,0.699,699000.00
pumped_hydro,power,EL,1,0.699,699000.00
pumped_hydro,power,EL,2,0.699,699000.00
pumped_hydro,power,EL,3,0.699,699000.00
pumped_hydro,power,EL,4,0.699,699000.00
pumped_hydro,power,EL,5,0.699,699000.00
pumped_hydro,power,EL,6,0.699,699000.00
pumped_hydro,power,EL,7,0.699,699000.00
pumped_hydro,power,EL,8,0.699,699000.00
pumped_hydro,power,EL,9,0.384000003,384000.00
pumped_hydro,power,EL,10,0.384000006,384000.01
pumped_hydro,power,EL,11,0.384000011,384000.01
pumped_hydro,power,EL,12,0.384000018,384000.02
pumped_hydro,power,EL,13,0.384000033,384000.03
pumped_hydro,power,EL,14,1.42E-07,0.14
pumped_hydro,power,ES,0,6.938866045,6938866.05
pumped_hydro,power,ES,1,6.170192737,6170192.74
pumped_hydro,power,ES,2,6.170192738,6170192.74
pumped_hydro,power,ES,3,5.56151986,5561519.86
pumped_hydro,power,ES,4,5.060927296,5060927.30
pumped_hydro,power,ES,5,4.269321708,4269321.71
pumped_hydro,power,ES,6,4.26932171,4269321.71
pumped_hydro,power,ES,7,3.428710318,3428710.32
pumped_hydro,power,ES,8,3.211450854,3211450.85
pumped_hydro,power,ES,9,1.901587681,1901587.68
pumped_hydro,power,ES,10,1.901587685,1901587.69
pumped_hydro,power,ES,11,0.097963858,97963.86
pumped_hydro,power,ES,12,0.097963868,97963.87
pumped_hydro,power,ES,13,6.25E-08,0.06
pumped_hydro,power,ES,14,1.46E-07,0.15
pumped_hydro,power,FI,0,0,0.00
pumped_hydro,power,FI,1,0,0.00
pumped_hydro,power,FI,2,0,0.00
pumped_hydro,power,FI,3,0,0.00
pumped_hydro,power,FI,4,0,0.00
pumped_hydro,power,FI,5,0,0.00
pumped_hydro,power,FI,6,0,0.00
pumped_hydro,power,FI,7,0,0.00
pumped_hydro,power,FI,8,0,0.00
pumped_hydro,power,FI,9,0,0.00
pumped_hydro,power,FI,10,0,0.00
pumped_hydro,power,FI,11,0,0.00
pumped_hydro,power,FI,12,0,0.00
pumped_hydro,power,FI,13,0,0.00
pumped_hydro,power,FI,14,0,0.00
pumped_hydro,power,FR,0,5.304,5304000.00
pumped_hydro,power,FR,1,5.304,5304000.00
pumped_hydro,power,FR,2,5.304,5304000.00
pumped_hydro,power,FR,3,5.304,5304000.00
pumped_hydro,power,FR,4,4.4518671,4451867.10
pumped_hydro,power,FR,5,4.451867101,4451867.10
pumped_hydro,power,FR,6,3.940376438,3940376.44
pumped_hydro,power,FR,7,3.940376439,3940376.44
pumped_hydro,power,FR,8,2.980672308,2980672.31
pumped_hydro,power,FR,9,2.197827938,2197827.94
pumped_hydro,power,FR,10,2.197827941,2197827.94
pumped_hydro,power,FR,11,2.197827946,2197827.95
pumped_hydro,power,FR,12,2.197827952,2197827.95
pumped_hydro,power,FR,13,2.197827964,2197827.96
pumped_hydro,power,FR,14,2.197827999,2197828.00
pumped_hydro,power,HR,0,0.5187,518700.00
pumped_hydro,power,HR,1,0.5187,518700.00
pumped_hydro,power,HR,2,0.5187,518700.00
pumped_hydro,power,HR,3,0.5187,518700.00
pumped_hydro,power,HR,4,0.5187,518700.00
pumped_hydro,power,HR,5,0.5187,518700.00
pumped_hydro,power,HR,6,7.22E-09,0.01
pumped_hydro,power,HR,7,1.47E-08,0.01
pumped_hydro,power,HR,8,2.19E-08,0.02
pumped_hydro,power,HR,9,3.04E-08,0.03
pumped_hydro,power,HR,10,3.93E-08,0.04
pumped_hydro,power,HR,11,4.97E-08,0.05
pumped_hydro,power,HR,12,6.33E-08,0.06
pumped_hydro,power,HR,13,8.52E-08,0.09
pumped_hydro,power,HR,14,1.62E-07,0.16
pumped_hydro,power,HU,0,0,0.00
pumped_hydro,power,HU,1,0,0.00
pumped_hydro,power,HU,2,0,0.00
pumped_hydro,power,HU,3,0,0.00
pumped_hydro,power,HU,4,0,0.00
pumped_hydro,power,HU,5,0,0.00
pumped_hydro,power,HU,6,0,0.00
pumped_hydro,power,HU,7,0,0.00
pumped_hydro,power,HU,8,0,0.00
pumped_hydro,power,HU,9,0,0.00
pumped_hydro,power,HU,10,0,0.00
pumped_hydro,power,HU,11,0,0.00
pumped_hydro,power,HU,12,0,0.00
pumped_hydro,power,HU,13,0,0.00
pumped_hydro,power,HU,14,0,0.00
pumped_hydro,power,IE,0,0.292,292000.00
pumped_hydro,power,IE,1,0.292,292000.00
pumped_hydro,power,IE,2,0.292,292000.00
pumped_hydro,power,IE,3,5.14E-09,0.01
pumped_hydro,power,IE,4,1.02E-08,0.01
pumped_hydro,power,IE,5,1.49E-08,0.01
pumped_hydro,power,IE,6,2.01E-08,0.02
pumped_hydro,power,IE,7,2.52E-08,0.03
pumped_hydro,power,IE,8,3.07E-08,0.03
pumped_hydro,power,IE,9,3.69E-08,0.04
pumped_hydro,power,IE,10,4.42E-08,0.04
pumped_hydro,power,IE,11,5.33E-08,0.05
pumped_hydro,power,IE,12,6.58E-08,0.07
pumped_hydro,power,IE,13,8.66E-08,0.09
pumped_hydro,power,IE,14,1.60E-07,0.16
pumped_hydro,power,IT,0,7.9626,7962600.00
pumped_hydro,power,IT,1,7.9626,7962600.00
pumped_hydro,power,IT,2,7.9626,7962600.00
pumped_hydro,power,IT,3,6.248000518,6248000.52
pumped_hydro,power,IT,4,6.248000519,6248000.52
pumped_hydro,power,IT,5,6.24800052,6248000.52
pumped_hydro,power,IT,6,6.248000522,6248000.52
pumped_hydro,power,IT,7,4.209341738,4209341.74
pumped_hydro,power,IT,8,2.580472232,2580472.23
pumped_hydro,power,IT,9,2.580472235,2580472.24
pumped_hydro,power,IT,10,2.58047224,2580472.24
pumped_hydro,power,IT,11,1.723172507,1723172.51
pumped_hydro,power,IT,12,4.67E-08,0.05
pumped_hydro,power,IT,13,7.31E-08,0.07
pumped_hydro,power,IT,14,1.58E-07,0.16
pumped_hydro,power,LT,0,0.9,900000.00
pumped_hydro,power,LT,1,0.9,900000.00
pumped_hydro,power,LT,2,0.9,900000.00
pumped_hydro,power,LT,3,0.9,900000.00
pumped_hydro,power,LT,4,0.9,900000.00
pumped_hydro,power,LT,5,0.9,900000.00
pumped_hydro,power,LT,6,0.9,900000.00
pumped_hydro,power,LT,7,0.9,900000.00
pumped_hydro,power,LT,8,0.9,900000.00
pumped_hydro,power,LT,9,0.9,900000.00
pumped_hydro,power,LT,10,0.9,900000.00
pumped_hydro,power,LT,11,0.9,900000.00
pumped_hydro,power,LT,12,1.85E-08,0.02
pumped_hydro,power,LT,13,4.77E-08,0.05
pumped_hydro,power,LT,14,1.47E-07,0.15
pumped_hydro,power,LU,0,0.391000001,391000.00
pumped_hydro,power,LU,1,0.391000001,391000.00
pumped_hydro,power,LU,2,0.391000002,391000.00
pumped_hydro,power,LU,3,0.391000003,391000.00
pumped_hydro,power,LU,4,0.195000004,195000.00
pumped_hydro,power,LU,5,0.195000005,195000.01
pumped_hydro,power,LU,6,0.195000007,195000.01
pumped_hydro,power,LU,7,0.195000008,195000.01
pumped_hydro,power,LU,8,0.19500001,195000.01
pumped_hydro,power,LU,9,0.195000013,195000.01
pumped_hydro,power,LU,10,0.195000016,195000.02
pumped_hydro,power,LU,11,0.19500002,195000.02
pumped_hydro,power,LU,12,0.195000027,195000.03
pumped_hydro,power,LU,13,0.195000038,195000.04
pumped_hydro,power,LU,14,0.195000074,195000.07
pumped_hydro,power,LV,0,0,0.00
pumped_hydro,power,LV,1,0,0.00
pumped_hydro,power,LV,2,0,0.00
pumped_hydro,power,LV,3,0,0.00
pumped_hydro,power,LV,4,0,0.00
pumped_hydro,power,LV,5,0,0.00
pumped_hydro,power,LV,6,0,0.00
pumped_hydro,power,LV,7,0,0.00
pumped_hydro,power,LV,8,0,0.00
pumped_hydro,power,LV,9,0,0.00
pumped_hydro,power,LV,10,0,0.00
pumped_hydro,power,LV,11,0,0.00
pumped_hydro,power,LV,12,0,0.00
pumped_hydro,power,LV,13,0,0.00
pumped_hydro,power,LV,14,0,0.00
pumped_hydro,power,NL,0,0,0.00
pumped_hydro,power,NL,1,0,0.00
pumped_hydro,power,NL,2,0,0.00
pumped_hydro,power,NL,3,0,0.00
pumped_hydro,power,NL,4,0,0.00
pumped_hydro,power,NL,5,0,0.00
pumped_hydro,power,NL,6,0,0.00
pumped_hydro,power,NL,7,0,0.00
pumped_hydro,power,NL,8,0,0.00
pumped_hydro,power,NL,9,0,0.00
pumped_hydro,power,NL,10,0,0.00
pumped_hydro,power,NL,11,0,0.00
pumped_hydro,power,NL,12,0,0.00
pumped_hydro,power,NL,13,0,0.00
pumped_hydro,power,NL,14,0,0.00
pumped_hydro,power,NO,0,1.395588001,1395588.00
pumped_hydro,power,NO,1,1.392488001,1392488.00
pumped_hydro,power,NO,2,1.392488002,1392488.00
pumped_hydro,power,NO,3,1.346310003,1346310.00
pumped_hydro,power,NO,4,1.288150004,1288150.00
pumped_hydro,power,NO,5,1.288150005,1288150.01
pumped_hydro,power,NO,6,0.818150007,818150.01
pumped_hydro,power,NO,7,0.798150008,798150.01
pumped_hydro,power,NO,8,0.79615001,796150.01
pumped_hydro,power,NO,9,0.137450013,137450.01
pumped_hydro,power,NO,10,0.117750016,117750.02
pumped_hydro,power,NO,11,0.11775002,117750.02
pumped_hydro,power,NO,12,0.117750027,117750.03
pumped_hydro,power,NO,13,0.068150038,68150.04
pumped_hydro,power,NO,14,0.067650074,67650.07
pumped_hydro,power,PL,0,1.423000001,1423000.00
pumped_hydro,power,PL,1,1.423000002,1423000.00
pumped_hydro,power,PL,2,1.256000003,1256000.00
pumped_hydro,power,PL,3,1.256000004,1256000.00
pumped_hydro,power,PL,4,1.256000006,1256000.01
pumped_hydro,power,PL,5,1.256000008,1256000.01
pumped_hydro,power,PL,6,0.716000011,716000.01
pumped_hydro,power,PL,7,0.716000016,716000.02
pumped_hydro,power,PL,8,2.44E-08,0.02
pumped_hydro,power,PL,9,3.26E-08,0.03
pumped_hydro,power,PL,10,4.13E-08,0.04
pumped_hydro,power,PL,11,5.17E-08,0.05
pumped_hydro,power,PL,12,6.53E-08,0.07
pumped_hydro,power,PL,13,8.74E-08,0.09
