technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
natural_gas_boiler,power,CZ,10.32318031,10.15797725,9.219614838,8.987204055,8.874894479,8.48396098,8.34338976,4.419470322,2.31242871,1.109516896,1.109516909,1.109516926,1.109516943,1.109516961,1.109517008
natural_gas_boiler,power,DE,108.093309,103.1193286,98.23713785,85.89088823,78.40857735,65.37749376,53.46876159,30.35548843,12.9906672,4.312878841,7.25E-08,1.18E-07,1.58E-07,1.93E-07,2.65E-07
natural_gas_boiler,power,DK,3.497884351,3.004851261,2.785317289,2.582494634,2.318369968,1.812336281,1.147822145,0.766099591,0.271372782,0.028647395,0.027536157,0.027536162,0.027536168,0.027536181,0.027536224
natural_gas_boiler,power,EE,0.482284835,0.346299485,0.321391767,0.321391768,0.311363744,0.280519236,0.17447602,0.136439373,0.119624824,0.052821979,0.036654291,0.036654295,0.036654302,0.036654314,0.036654357
natural_gas_boiler,power,EL,3.584693673,3.584693674,3.149731703,2.5048171,1.746281502,1.519382422,1.186971577,0.584130654,0.34434134,2.73E-08,3.48E-08,4.41E-08,5.65E-08,7.65E-08,1.45E-07
natural_gas_boiler,power,ES,13.09347793,12.62099389,8.027126705,7.994791836,6.198220684,5.425244998,4.628466844,4.395459891,3.079900091,0.996749187,0.597570169,0.597570173,0.597570179,0.597570191,0.597570233
natural_gas_boiler,power,FI,0.118171336,0.102255466,0.095554678,0.09555468,0.095554681,0.072318324,0.059059663,0.046450926,0.036699667,0.003640359,3.28E-08,4.29E-08,5.60E-08,7.66E-08,1.47E-07
natural_gas_boiler,power,FR,50.68859414,42.2961899,38.11313758,33.30479308,26.14507415,17.37318758,13.79237651,8.023691324,3.172658852,9.61E-08,1.16E-07,1.45E-07,1.72E-07,1.97E-07,2.58E-07
natural_gas_boiler,power,HR,2.818990711,2.63587988,2.392891902,2.165027716,1.987791566,1.644138382,1.273365813,0.859554119,0.488001352,0.191788636,0.191788639,0.191788642,0.191788648,0.19178866,0.191788702
natural_gas_boiler,power,HU,16.17665839,14.44459512,14.14182242,13.34828019,13.04550749,11.15501034,7.768934111,4.926276269,2.181302983,0.75103005,0.48445465,0.484454664,0.48445468,0.484454695,0.484454739
natural_gas_boiler,power,IE,2.968257868,2.678082636,2.491080226,2.439500102,2.195382393,1.635020948,1.167636908,1.031085954,0.673379168,0.296372731,0.020870293,0.020870307,0.020870323,0.020870341,0.020870378
natural_gas_boiler,power,IT,89.24745786,73.50566314,65.12363613,56.45686226,38.57588749,23.33567434,18.10263259,10.70377077,7.204995064,0.735849823,0.693880868,0.693880871,0.693880877,0.693880889,0.693880931
natural_gas_boiler,power,LT,1.00946432,0.874233426,0.821403417,0.6639828,0.591529,0.406345639,0.406345641,0.220326344,0.169502815,0.024552149,0.024552151,0.024552156,0.024552162,0.024552175,0.024552218
natural_gas_boiler,power,LU,0.980175375,0.961633376,0.905810377,0.80924636,0.703610222,0.665841129,0.525590103,0.371011633,0.326640288,0.215563187,1.70E-07,2.14E-07,2.50E-07,2.81E-07,3.47E-07
natural_gas_boiler,power,LV,0.668094978,0.577080168,0.537271643,0.453831661,0.32776785,0.327767852,0.221381882,0.135497005,0.107337713,0.022764526,0.009219052,0.009219057,0.009219063,0.009219076,0.009219119
natural_gas_boiler,power,NL,32.46096664,26.00116607,20.42078095,13.70645635,6.975070135,1.783862782,1.783862786,1.27147247,0.600045665,0.600045669,0.485829641,0.485829645,0.485829652,0.485829663,0.485829704
natural_gas_boiler,power,NO,0.11738242,0.117382422,0.117382424,0.093235888,0.081895388,0.064981329,0.064981332,0.051946678,0.051378552,3.09E-08,3.85E-08,4.79E-08,6.05E-08,8.07E-08,1.51E-07
natural_gas_boiler,power,PL,16.12909586,14.78688525,13.86543594,12.17434649,11.05007959,10.20267858,9.987303348,6.710346832,4.971914378,1.559844639,0.395603914,0.395603917,0.395603923,0.395603935,0.395603977
natural_gas_boiler,power,PT,0.498623072,0.441088288,0.38513304,0.295039537,0.149377693,0.104989855,0.104989857,0.076738699,0.054035613,0.054035616,0.02552901,0.025529014,0.025529021,0.025529032,0.025529074
natural_gas_boiler,power,RO,5.576203399,5.116363572,3.769172017,3.76917202,3.471764684,2.566971963,2.468887543,1.723794376,1.4052153,0.656604256,0.485714959,0.485715039,0.485715135,0.485715178,0.485715269
natural_gas_boiler,power,SE,0.275245128,0.225316225,0.21099287,0.188542989,0.104441716,0.104441718,0.104441721,0.104441724,0.031647879,2.99E-08,3.73E-08,4.65E-08,5.90E-08,7.90E-08,1.49E-07
natural_gas_boiler,power,SI,0.461475257,0.397088233,0.397088234,0.372211575,0.306179579,0.229200874,0.166506631,0.033938705,0.033938708,0.028225526,0.028225528,0.028225532,0.028225538,0.02822555,0.028225593
natural_gas_boiler,power,SK,4.061659261,3.588707627,2.704689686,2.704689688,2.152617078,1.452328554,1.347201354,1.302467318,0.758165209,0.265777471,1.11E-07,1.52E-07,1.83E-07,2.07E-07,2.71E-07
natural_gas_boiler,power,UK,98.45611989,79.751847,66.64219638,53.2763517,37.90787245,22.17160141,21.50912274,15.11892608,6.56725904,4.169960279,3.52E-08,4.56E-08,5.90E-08,7.97E-08,1.51E-07
natural_gas_boiler_DH,power,AT,2.138364737,2.113303096,1.773962922,1.604068544,1.604068552,1.516578196,1.446548058,1.165146614,1.106657829,1.007403318,0.953559482,0.81901792,3.52E-07,0.505826431,0.505826671
natural_gas_boiler_DH,power,BE,0.299533496,0.299533504,0.299533514,0.299533525,0.274482557,0.207780152,0.187758282,0.16080227,0.068909199,0.071401163,0.047296176,0.021815663,0.021815701,0.02181577,0.021816006
natural_gas_boiler_DH,power,BG,1.344428588,1.186212654,1.186212662,0.897020279,0.746712528,0.746712541,0.511431007,0.48689985,0.486899887,0.369718633,0.081843862,0.081843894,0.081843935,0.081844017,0.081844256
natural_gas_boiler_DH,power,CH,2.897299145,2.863342789,2.40356622,2.173374039,2.173374047,2.054832184,1.959947404,1.578672797,1.499425549,1.364944268,1.291990519,1.109698326,3.52E-07,0.696204769,0.696205009
natural_gas_boiler_DH,power,CZ,1.80075831,1.440910641,1.335844776,1.304154633,1.193340314,1.119807969,0.748680594,0.675432699,0.613572721,0.525011478,0.464712284,0.278247144,2.43E-07,3.65E-07,7.34E-07
natural_gas_boiler_DH,power,DE,11.15004377,11.15004377,9.981673025,6.292087746,5.790628816,4.43038244,2.926453567,2.92645358,2.926453598,1.890746419,0.978806615,1.89E-07,2.55E-07,3.66E-07,7.33E-07
natural_gas_boiler_DH,power,DK,1.620346885,0.936450051,0.773784216,0.773784223,0.773784231,0.639679203,0.209862213,0.209862228,0.209862247,0.086091581,1.53E-07,2.03E-07,2.67E-07,3.76E-07,7.39E-07
natural_gas_boiler_DH,power,EE,0.383839207,0.324712944,0.276231465,0.171752609,0.083982234,0.083982243,0.083982254,0.060944291,0.060944308,0.060944331,0.025573436,1.88E-07,2.54E-07,3.64E-07,7.30E-07
natural_gas_boiler_DH,power,EL,0.029586125,0.02958613,0.029586136,0.029586143,0.02958615,0.029586159,0.02958617,0.029586184,0.029586201,0.029586224,0.029586256,1.88E-07,2.53E-07,3.64E-07,7.30E-07
natural_gas_boiler_DH,power,ES,2.49E-08,4.09E-08,5.45E-08,6.74E-08,8.07E-08,9.55E-08,1.12E-07,1.32E-07,1.55E-07,1.83E-07,2.17E-07,2.63E-07,3.04E-07,4.00E-07,7.53E-07
natural_gas_boiler_DH,power,FI,1.088823272,0.816838346,0.816838352,0.668816303,0.626212259,0.405793154,0.405793164,0.405793175,0.405793189,0.405793206,0.144470362,0.026064895,0.026064935,0.026065008,0.026065248
natural_gas_boiler_DH,power,FR,3.639293302,3.639293308,1.521002392,1.5210024,1.054159714,0.96496628,0.964966296,0.964966319,0.964966353,0.51570598,0.296383855,2.60E-07,3.21E-07,4.28E-07,7.84E-07
natural_gas_boiler_DH,power,HR,0.608267214,0.604421866,0.49993185,0.433313412,0.433313419,0.334377507,0.22665786,0.141019343,0.069282811,0.021707826,0.021707859,1.89E-07,2.55E-07,3.65E-07,7.32E-07
natural_gas_boiler_DH,power,HU,2.294120927,2.290579572,1.837776996,1.682671986,1.603080163,1.361279233,1.355844524,1.258837764,1.255296418,1.195350487,0.766727992,0.430407783,0.430407823,0.430407896,0.430408137
natural_gas_boiler_DH,power,IE,2.56E-08,4.18E-08,5.55E-08,6.86E-08,8.21E-08,9.73E-08,1.15E-07,1.35E-07,1.58E-07,1.86E-07,2.21E-07,2.67E-07,3.07E-07,4.04E-07,7.56E-07
natural_gas_boiler_DH,power,IT,3.875200122,3.875200127,3.875200133,3.87520014,3.875200148,3.875200157,3.875200168,2.194377913,1.043960973,0.835999073,0.024658446,1.88E-07,2.54E-07,3.65E-07,7.31E-07
natural_gas_boiler_DH,power,LT,0.526561766,0.504642286,0.436127069,0.203006577,0.203006585,0.186901444,0.013983151,0.013983166,0.013983185,0.013983211,1.54E-07,2.04E-07,2.67E-07,3.75E-07,7.39E-07
natural_gas_boiler_DH,power,LU,0.111735165,0.111735173,0.111735181,0.11173519,0.111735201,0.091932103,0.064751211,1.07E-07,1.39E-07,1.78E-07,2.27E-07,2.99E-07,4.34E-07,0.03064734,0.030647578
natural_gas_boiler_DH,power,LV,0.84014034,0.512984082,0.410068926,0.404933063,0.364932272,0.363249196,0.165998469,0.165998481,0.165998495,0.150449326,0.150449348,0.150449379,0.150449418,0.150449491,0.150449732
natural_gas_boiler_DH,power,NL,1.031077691,0.948250032,0.749821231,0.749821238,0.483634056,0.387069813,0.222981969,0.15661142,0.113350524,0.113350547,0.031759201,1.88E-07,2.54E-07,3.64E-07,7.30E-07
natural_gas_boiler_DH,power,NO,0.028057307,0.028057312,0.028057319,0.028057326,0.028057334,0.028057343,0.018862087,0.018862102,0.018862121,0.009039925,1.54E-07,2.04E-07,2.67E-07,3.76E-07,7.39E-07
natural_gas_boiler_DH,power,PL,2.680693056,2.52384373,2.254684384,2.049619714,1.961370464,1.633294188,1.489360747,1.381595771,1.347714427,0.81026485,0.384670769,1.88E-07,2.53E-07,3.63E-07,7.30E-07
natural_gas_boiler_DH,power,PT,0.02934097,0.029340976,0.029340982,0.029340989,0.029340997,0.029341007,0.021558308,0.007205872,0.003186055,0.003186082,1.54E-07,2.04E-07,2.68E-07,3.77E-07,7.41E-07
natural_gas_boiler_DH,power,RO,0.791538585,0.638604685,0.638604691,0.638604698,0.638604705,0.443251075,0.443251086,0.392820155,0.392820173,0.313904031,0.311862119,0.283766624,3.36E-07,1.61E-06,1.88E-06
natural_gas_boiler_DH,power,SE,0.412121336,0.412121342,0.412121348,0.412121355,0.412121363,0.412121373,0.197407114,0.197407129,0.189629635,0.068743056,1.53E-07,2.03E-07,2.67E-07,3.76E-07,7.39E-07
natural_gas_boiler_DH,power,SI,0.180427873,0.150984436,0.150984442,0.146787672,0.136259523,0.136259531,0.124422766,0.103888428,0.103888441,0.100031085,0.063645584,0.004519375,0.004519415,0.004519487,0.004519724
natural_gas_boiler_DH,power,SK,0.769156694,0.769156701,0.307084737,0.21620483,0.21620484,0.216204851,0.216204866,0.187562159,0.15911127,0.135163656,0.042419628,2.49E-07,3.11E-07,4.18E-07,7.76E-07
natural_gas_boiler_DH,power,UK,2.118617701,1.289721738,1.289721744,1.289721751,1.155143611,1.073315995,1.024921015,0.830328221,0.118650892,0.024894202,1.53E-07,2.03E-07,2.67E-07,3.76E-07,7.39E-07
natural_gas_turbine,power,AT,0.953500001,0.953500001,0.839500002,0.839500003,0.839500004,0.839500006,0.839000008,0.83800001,0.838000014,0.838000019,3.02E-08,4.78E-08,6.52E-08,8.06E-08,1.29E-07
natural_gas_turbine,power,BE,3.197100001,2.717100003,2.358100006,1.985300011,2.210909089,2.210909091,2.210909095,2.077909098,1.773909101,1.036909105,0.616909111,0.61060912,0.610609131,0.610609142,0.610609176
natural_gas_turbine,power,BG,0.018000002,0.018000004,0.018000009,1.735406454,1.735406487,1.735406498,1.850224821,1.850224828,1.850224833,1.850224837,1.850224843,1.850224852,1.850224863,1.850224874,1.850224908
natural_gas_turbine,power,CH,0.052250001,0.052250002,0.052250003,0.052250004,0.052250005,0.052250008,0.052250011,0.052250016,2.63E-08,3.48E-08,4.48E-08,6.43E-08,8.28E-08,9.77E-08,1.45E-07
natural_gas_turbine,power,CZ,0.941950001,0.941950001,0.940150002,0.845150003,0.845150004,0.845150005,0.845150007,0.845150009,0.845150011,0.845150015,0.84515002,2.97E-08,4.09E-08,5.70E-08,1.09E-07
natural_gas_turbine,power,DE,12.0589158,11.0541158,9.065315802,8.499815803,7.528015804,7.137615805,5.811675006,4.442975008,3.52347501,3.071375012,1.983775016,1.65037502,1.022275027,0.36400004,9.63E-08
natural_gas_turbine,power,DK,0.215500001,0.215500002,0.037050004,6.27E-09,8.53E-09,1.09E-08,1.34E-08,1.63E-08,1.96E-08,2.35E-08,2.84E-08,3.48E-08,4.39E-08,5.93E-08,1.10E-07
natural_gas_turbine,power,EE,0.520600001,0.520600001,0.520600002,0.520600003,0.520600004,0.520600005,0.514900007,0.514900008,0.514900011,0.513000014,0.393000019,2.59E-08,3.58E-08,5.19E-08,1.04E-07
natural_gas_turbine,power,EL,3.370042001,3.370042001,3.370042002,3.370042003,3.370042004,2.893742005,2.745980007,1.615600009,1.281600012,0.436600015,2.11E-08,2.81E-08,3.78E-08,5.38E-08,1.05E-07
natural_gas_turbine,power,ES,22.555064,22.274764,21.953184,21.539049,20.203669,16.44661901,10.39581901,3.403549009,0.938880012,0.013180016,2.14E-08,2.87E-08,3.85E-08,5.45E-08,1.06E-07
natural_gas_turbine,power,FI,3.03E-09,5.05E-09,6.86E-09,8.68E-09,1.06E-08,1.27E-08,1.51E-08,1.78E-08,2.10E-08,2.49E-08,2.97E-08,3.60E-08,4.51E-08,6.04E-08,1.11E-07
natural_gas_turbine,power,FR,7.603791001,7.397791001,7.271791002,6.871191003,5.706600004,5.411600006,4.603600007,4.59040001,3.639400013,0.516500016,0.071500022,0.048100031,0.035800043,5.97E-08,1.12E-07
natural_gas_turbine,power,HR,3.43E-09,5.74E-09,7.60E-09,9.46E-09,1.14E-08,1.36E-08,1.59E-08,1.86E-08,2.18E-08,2.57E-08,3.05E-08,3.68E-08,4.58E-08,6.11E-08,1.11E-07
natural_gas_turbine,power,HU,3.762600001,3.762600001,3.762600002,3.522600003,2.963200004,2.853200006,2.739100008,2.69200001,2.692000014,2.02E-08,2.71E-08,3.62E-08,4.76E-08,6.32E-08,1.15E-07
natural_gas_turbine,power,IE,2.787505001,2.787505001,2.764515002,2.759515003,2.759515004,2.000815005,1.684565007,0.921400009,0.909000011,0.464000014,0.464000019,2.77E-08,3.82E-08,5.46E-08,1.07E-07
natural_gas_turbine,power,IT,34.583813,34.225245,29.062745,26.990145,25.659945,21.50594501,14.59545001,8.390400009,4.157700012,0.915300015,2.11E-08,2.82E-08,3.80E-08,5.40E-08,1.06E-07
natural_gas_turbine,power,LT,0.103600001,0.103600001,0.103600002,0.103600003,0.103600004,0.103600006,0.082600007,0.08200001,0.047000013,1.74E-08,2.29E-08,2.97E-08,3.92E-08,5.50E-08,1.06E-07
natural_gas_turbine,power,LU,0.376400001,0.376400002,0.376400003,0.376400005,0.376400008,1.19E-08,1.68E-08,2.20E-08,2.81E-08,3.42E-08,4.18E-08,5.39E-08,6.71E-08,8.19E-08,1.30E-07
natural_gas_turbine,power,LV,0.051924451,0.051924451,0.051767702,0.051767703,0.051767704,0.051767706,0.051767708,0.003767711,1.46E-08,1.90E-08,2.42E-08,3.09E-08,4.03E-08,5.60E-08,1.07E-07
natural_gas_turbine,power,NL,13.194,12.176,10.084,9.245000003,9.245000004,9.123000005,8.043000007,8.037000009,7.107000012,5.257000015,2.12E-08,2.84E-08,3.82E-08,5.42E-08,1.06E-07
natural_gas_turbine,power,NO,0.690000001,0.690000001,0.690000002,0.690000003,0.690000004,0.690000006,0.690000007,0.27000001,0.270000013,1.75E-08,2.29E-08,2.98E-08,3.93E-08,5.52E-08,1.07E-07
natural_gas_turbine,power,PL,1.770450001,1.756146001,1.756146002,1.756146003,1.600846004,1.289183505,1.097830006,1.009850008,1.00985001,1.009850013,1.009850017,1.009850023,3.31E-08,4.96E-08,1.02E-07
natural_gas_turbine,power,PT,4.298863001,4.298863001,4.294983002,3.294783003,3.215213004,3.151083005,1.902663007,1.892860009,0.946300012,0.082000016,2.15E-08,2.87E-08,3.86E-08,5.46E-08,1.06E-07
natural_gas_turbine,power,RO,1.187200001,1.187200001,1.187200002,1.187200003,1.187200004,1.187200005,1.187200007,1.186200009,1.173000012,0.903000015,0.043000021,0.043000031,0.043000044,0.043000057,1.13E-07
natural_gas_turbine,power,SE,0.708000001,0.708000001,0.708000002,0.708000003,0.708000004,0.708000006,0.708000008,0.448000011,1.46E-08,1.91E-08,2.44E-08,3.11E-08,4.05E-08,5.62E-08,1.07E-07
natural_gas_turbine,power,SI,3.24E-09,5.44E-09,7.25E-09,9.06E-09,1.10E-08,1.31E-08,1.55E-08,1.82E-08,2.14E-08,2.53E-08,3.02E-08,3.65E-08,4.55E-08,6.09E-08,1.11E-07
natural_gas_turbine,power,SK,0.318987001,0.318837001,0.317732002,0.097370003,0.097328004,0.092448006,0.090210008,0.09016601,0.007400014,2.01E-08,2.68E-08,3.57E-08,4.69E-08,6.26E-08,1.14E-07
natural_gas_turbine,power,UK,30.932429,27.759589,24.346589,18.19902,15.13447,13.7459,11.03990001,10.91990001,9.97790001,5.792800012,1.221550015,1.22155002,0.333550026,0.008550039,9.40E-08
natural_gas_turbine_CCS,power,AT,1.69E-09,2.88E-09,3.97E-09,5.21E-09,6.81E-09,8.97E-09,1.24E-08,1.83E-08,2.75E-08,3.90E-08,5.53E-08,7.87E-08,1.10E-07,1.43E-07,1.70E-07
natural_gas_turbine_CCS,power,BE,1.97E-09,3.55E-09,5.24E-09,7.89E-09,1.84E-08,2.14E-08,3.17E-08,7.90E-08,1.76E-07,2.10E-07,2.42E-07,3.03E-07,3.91E-07,4.57E-07,4.87E-07
natural_gas_turbine_CCS,power,BG,1.93E-09,3.50E-09,5.19E-09,7.84E-09,1.16E-08,1.66E-08,2.76E-07,1.73E-06,1.92E-06,1.94E-06,1.98E-06,2.01E-06,2.11E-06,1.461641823,1.461641943
natural_gas_turbine_CCS,power,CH,1.71E-09,2.91E-09,4.03E-09,5.32E-09,7.02E-09,9.45E-09,1.38E-08,2.43E-08,6.60E-08,8.72E-08,1.09E-07,1.42E-07,1.85E-07,2.25E-07,2.52E-07
natural_gas_turbine_CCS,power,CZ,1.67E-09,2.82E-09,3.87E-09,5.02E-09,6.44E-09,8.23E-09,1.06E-08,1.38E-08,1.71E-08,2.06E-08,2.45E-08,2.93E-08,3.54E-08,4.41E-08,6.88E-08
natural_gas_turbine_CCS,power,DE,1.55E-09,2.57E-09,3.46E-09,4.38E-09,5.42E-09,6.59E-09,7.94E-09,9.57E-09,1.16E-08,1.45E-08,1.89E-08,2.83E-08,4.26E-08,6.48E-08,8.88E-08
natural_gas_turbine_CCS,power,DK,1.37E-09,2.28E-09,3.09E-09,3.91E-09,4.80E-09,5.77E-09,6.87E-09,8.12E-09,9.60E-09,1.14E-08,1.36E-08,1.65E-08,2.07E-08,2.78E-08,5.17E-08
natural_gas_turbine_CCS,power,EE,1.35E-09,2.24E-09,3.04E-09,3.85E-09,4.73E-09,5.70E-09,6.78E-09,8.03E-09,9.50E-09,1.13E-08,1.35E-08,1.64E-08,2.05E-08,2.77E-08,5.14E-08
natural_gas_turbine_CCS,power,EL,1.36E-09,2.26E-09,3.07E-09,3.89E-09,4.77E-09,5.74E-09,6.84E-09,8.10E-09,9.59E-09,1.14E-08,1.36E-08,1.65E-08,2.07E-08,2.78E-08,5.16E-08
natural_gas_turbine_CCS,power,ES,1.71E-09,2.73E-09,3.66E-09,4.62E-09,5.66E-09,6.77E-09,7.97E-09,9.32E-09,1.09E-08,1.27E-08,1.50E-08,1.80E-08,2.23E-08,2.95E-08,5.34E-08
natural_gas_turbine_CCS,power,FI,1.38E-09,2.30E-09,3.11E-09,3.94E-09,4.83E-09,5.81E-09,6.91E-09,8.17E-09,9.66E-09,1.15E-08,1.37E-08,1.66E-08,2.08E-08,2.79E-08,5.19E-08
natural_gas_turbine_CCS,power,FR,1.71E-09,2.90E-09,4.01E-09,5.28E-09,6.94E-09,9.28E-09,1.33E-08,2.13E-08,3.79E-08,5.03E-08,6.26E-08,7.86E-08,9.66E-08,1.18E-07,1.41E-07
natural_gas_turbine_CCS,power,HR,1.53E-09,2.52E-09,3.38E-09,4.25E-09,5.19E-09,6.21E-09,7.35E-09,8.65E-09,1.02E-08,1.20E-08,1.43E-08,1.72E-08,2.15E-08,2.87E-08,5.26E-08
natural_gas_turbine_CCS,power,HU,1.67E-09,2.82E-09,3.88E-09,5.05E-09,6.47E-09,8.28E-09,1.06E-08,1.36E-08,1.70E-08,2.09E-08,2.56E-08,3.19E-08,4.00E-08,5.11E-08,8.21E-08
natural_gas_turbine_CCS,power,IE,1.99E-09,3.20E-09,4.36E-09,5.61E-09,7.08E-09,8.80E-09,1.09E-08,1.34E-08,1.60E-08,1.89E-08,2.22E-08,2.65E-08,3.23E-08,4.15E-08,6.54E-08
natural_gas_turbine_CCS,power,IT,1.44E-09,2.41E-09,3.24E-09,4.08E-09,4.99E-09,5.98E-09,7.10E-09,8.38E-09,9.89E-09,1.17E-08,1.40E-08,1.69E-08,2.11E-08,2.83E-08,5.21E-08
natural_gas_turbine_CCS,power,LT,1.36E-09,2.25E-09,3.05E-09,3.87E-09,4.75E-09,5.72E-09,6.80E-09,8.05E-09,9.52E-09,1.13E-08,1.35E-08,1.64E-08,2.06E-08,2.77E-08,5.14E-08
natural_gas_turbine_CCS,power,LU,1.71E-09,2.91E-09,4.01E-09,5.26E-09,6.88E-09,9.13E-09,1.29E-08,1.99E-08,3.39E-08,4.49E-08,5.61E-08,7.06E-08,8.76E-08,1.11E-07,1.36E-07
natural_gas_turbine_CCS,power,LV,1.34E-09,2.22E-09,3.02E-09,3.83E-09,4.71E-09,5.67E-09,6.75E-09,8.00E-09,9.47E-09,1.12E-08,1.34E-08,1.63E-08,2.05E-08,2.76E-08,5.13E-08
natural_gas_turbine_CCS,power,NL,1.56E-09,2.55E-09,3.39E-09,4.26E-09,5.21E-09,6.25E-09,7.39E-09,8.70E-09,1.02E-08,1.21E-08,1.44E-08,1.74E-08,2.17E-08,2.89E-08,5.29E-08
natural_gas_turbine_CCS,power,NO,1.41E-09,2.34E-09,3.17E-09,4.01E-09,4.91E-09,5.90E-09,7.00E-09,8.28E-09,9.78E-09,1.16E-08,1.38E-08,1.68E-08,2.09E-08,2.81E-08,5.21E-08
natural_gas_turbine_CCS,power,PL,1.42E-09,2.36E-09,3.18E-09,4.02E-09,4.92E-09,5.91E-09,7.01E-09,8.28E-09,9.76E-09,1.16E-08,1.38E-08,1.67E-08,2.09E-08,2.80E-08,5.18E-08
natural_gas_turbine_CCS,power,PT,1.67E-09,2.67E-09,3.59E-09,4.55E-09,5.58E-09,6.70E-09,7.92E-09,9.28E-09,1.08E-08,1.27E-08,1.50E-08,1.80E-08,2.23E-08,2.95E-08,5.35E-08
natural_gas_turbine_CCS,power,RO,1.72E-09,2.94E-09,4.07E-09,5.36E-09,7.00E-09,9.23E-09,1.23E-08,1.81E-08,2.80E-08,4.63E-08,8.81E-08,1.17E-07,1.98E-07,2.98E-07,3.93E-07
natural_gas_turbine_CCS,power,SE,1.39E-09,2.31E-09,3.14E-09,3.98E-09,4.88E-09,5.86E-09,6.97E-09,8.24E-09,9.73E-09,1.15E-08,1.38E-08,1.67E-08,2.09E-08,2.80E-08,5.20E-08
natural_gas_turbine_CCS,power,SI,1.45E-09,2.42E-09,3.24E-09,4.08E-09,5.00E-09,6.00E-09,7.12E-09,8.42E-09,9.94E-09,1.18E-08,1.41E-08,1.70E-08,2.13E-08,2.85E-08,5.25E-08
natural_gas_turbine_CCS,power,SK,1.64E-09,2.77E-09,3.81E-09,4.95E-09,6.35E-09,8.09E-09,1.04E-08,1.34E-08,1.67E-08,2.03E-08,2.45E-08,3.02E-08,3.73E-08,4.67E-08,7.13E-08
natural_gas_turbine_CCS,power,UK,1.40E-09,2.33E-09,3.16E-09,3.99E-09,4.89E-09,5.87E-09,6.98E-09,8.25E-09,9.74E-09,1.15E-08,1.38E-08,1.67E-08,2.09E-08,2.80E-08,5.20E-08
nuclear,power,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuclear,power,BE,5.943,5.943,5.943,5.943,4.25E-09,7.14E-09,1.48E-08,4.32E-08,2.743218434,3.927125603,5.612294716,5.7441862,5.942999798,5.942999948,5.942999973
nuclear,power,BG,4.022,4.022,4.022,2.12E-09,5.79E-09,1.04E-08,7.53E-06,0.023902582,0.888456411,1.056073003,2.039763812,2.039763862,2.215550371,4.021999934,4.021999981
nuclear,power,CH,2.92,2.19,2.190000001,2.190000001,2.190000002,2.190000003,1.220000005,1.220000012,0.447801984,0.52217066,1.131385066,1.156742921,2.919999794,2.91999995,2.919999976
nuclear,power,CZ,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056,2.056
nuclear,power,DE,6.615,6.615,6.615,6.615,5.18,5.180000001,2.793000001,2.793000002,2.793000003,1.363000005,1.26E-08,4.23E-08,1.02E-07,1.541689205,1.541689247
nuclear,power,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
