technology,capacity_type,location,year,none
natural_gas_turbine_CCS,power,EE,0,1.3488696330662873e-09
natural_gas_turbine_CCS,power,EE,1,2.2363475480804183e-09
natural_gas_turbine_CCS,power,EE,2,3.0379043146269117e-09
natural_gas_turbine_CCS,power,EE,3,3.853202442716402e-09
natural_gas_turbine_CCS,power,EE,4,4.731434807082968e-09
natural_gas_turbine_CCS,power,EE,5,5.696157096748087e-09
natural_gas_turbine_CCS,power,EE,6,6.781333275770937e-09
natural_gas_turbine_CCS,power,EE,7,8.030086888107175e-09
natural_gas_turbine_CCS,power,EE,8,9.501999766259422e-09
natural_gas_turbine_CCS,power,EE,9,1.1281425882216001e-08
natural_gas_turbine_CCS,power,EE,10,1.3494480217994346e-08
natural_gas_turbine_CCS,power,EE,11,1.6392099382292092e-08
natural_gas_turbine_CCS,power,EE,12,2.0545103541500467e-08
natural_gas_turbine_CCS,power,EE,13,2.7660240597788058e-08
natural_gas_turbine_CCS,power,EE,14,5.1438763024636154e-08
natural_gas_turbine_CCS,power,EL,0,1.3608637271987027e-09
natural_gas_turbine_CCS,power,EL,1,2.2583945583548955e-09
natural_gas_turbine_CCS,power,EL,2,3.0653713374928146e-09
natural_gas_turbine_CCS,power,EL,3,3.887409609424312e-09
natural_gas_turbine_CCS,power,EL,4,4.772150023199341e-09
natural_gas_turbine_CCS,power,EL,5,5.7446016981381404e-09
natural_gas_turbine_CCS,power,EL,6,6.837277906728435e-09
natural_gas_turbine_CCS,power,EL,7,8.10053092073963e-09
natural_gas_turbine_CCS,power,EL,8,9.58751128028243e-09
natural_gas_turbine_CCS,power,EL,9,1.1384298261295508e-08
natural_gas_turbine_CCS,power,EL,10,1.3616103053447517e-08
natural_gas_turbine_CCS,power,EL,11,1.6536717061968613e-08
natural_gas_turbine_CCS,power,EL,12,2.070500328610392e-08
natural_gas_turbine_CCS,power,EL,13,2.783944068154537e-08
natural_gas_turbine_CCS,power,EL,14,5.163625350995505e-08
natural_gas_turbine_CCS,power,ES,0,1.7119586261739057e-09
natural_gas_turbine_CCS,power,ES,1,2.72985304190919e-09
natural_gas_turbine_CCS,power,ES,2,3.6642382757669143e-09
natural_gas_turbine_CCS,power,ES,3,4.622748841970754e-09
natural_gas_turbine_CCS,power,ES,4,5.656552982388162e-09
natural_gas_turbine_CCS,power,ES,5,6.7675468977202895e-09
natural_gas_turbine_CCS,power,ES,6,7.973848826153274e-09
natural_gas_turbine_CCS,power,ES,7,9.315999308544162e-09
natural_gas_turbine_CCS,power,ES,8,1.0865709415812882e-08
natural_gas_turbine_CCS,power,ES,9,1.2720759936166684e-08
natural_gas_turbine_CCS,power,ES,10,1.501788670056408e-08
natural_gas_turbine_CCS,power,ES,11,1.8028999484359782e-08
natural_gas_turbine_CCS,power,ES,12,2.2289761068428115e-08
natural_gas_turbine_CCS,power,ES,13,2.947754578378726e-08
natural_gas_turbine_CCS,power,ES,14,5.338594677777672e-08
natural_gas_turbine_CCS,power,FI,0,1.383201891652189e-09
natural_gas_turbine_CCS,power,FI,1,2.2958545813345734e-09
natural_gas_turbine_CCS,power,FI,2,3.112030973437337e-09
natural_gas_turbine_CCS,power,FI,3,3.941623615010045e-09
natural_gas_turbine_CCS,power,FI,4,4.832268071862918e-09
natural_gas_turbine_CCS,power,FI,5,5.809836453757574e-09
natural_gas_turbine_CCS,power,FI,6,6.909221346439404e-09
natural_gas_turbine_CCS,power,FI,7,8.174285321991997e-09
natural_gas_turbine_CCS,power,FI,8,9.66292195165191e-09
natural_gas_turbine_CCS,power,FI,9,1.1460398289896455e-08
natural_gas_turbine_CCS,power,FI,10,1.3693851807086765e-08
natural_gas_turbine_CCS,power,FI,11,1.6617480132853002e-08
natural_gas_turbine_CCS,power,FI,12,2.0791520230499646e-08
natural_gas_turbine_CCS,power,FI,13,2.794046709047271e-08
natural_gas_turbine_CCS,power,FI,14,5.187391088026652e-08
natural_gas_turbine_CCS,power,FR,0,1.7054738306318028e-09
natural_gas_turbine_CCS,power,FR,1,2.8982762534216186e-09
natural_gas_turbine_CCS,power,FR,2,4.0098735548603936e-09
natural_gas_turbine_CCS,power,FR,3,5.280502693463084e-09
natural_gas_turbine_CCS,power,FR,4,6.943389035130714e-09
natural_gas_turbine_CCS,power,FR,5,9.275224135104624e-09
natural_gas_turbine_CCS,power,FR,6,1.3282298745053931e-08
natural_gas_turbine_CCS,power,FR,7,2.1344479517487595e-08
natural_gas_turbine_CCS,power,FR,8,3.787938051231655e-08
natural_gas_turbine_CCS,power,FR,9,5.028247677930875e-08
natural_gas_turbine_CCS,power,FR,10,6.26413404934837e-08
natural_gas_turbine_CCS,power,FR,11,7.860977540900203e-08
natural_gas_turbine_CCS,power,FR,12,9.658403867988373e-08
natural_gas_turbine_CCS,power,FR,13,1.1844974793974053e-07
natural_gas_turbine_CCS,power,FR,14,1.4128424790620292e-07
natural_gas_turbine_CCS,power,HR,0,1.5258989926994896e-09
natural_gas_turbine_CCS,power,HR,1,2.523976364128399e-09
natural_gas_turbine_CCS,power,HR,2,3.381447042081007e-09
natural_gas_turbine_CCS,power,HR,3,4.253307202753626e-09
natural_gas_turbine_CCS,power,HR,4,5.194549353321284e-09
natural_gas_turbine_CCS,power,HR,5,6.214831378660647e-09
natural_gas_turbine_CCS,power,HR,6,7.349120658303422e-09
natural_gas_turbine_CCS,power,HR,7,8.648710379127802e-09
natural_gas_turbine_CCS,power,HR,8,1.0174881231658102e-08
natural_gas_turbine_CCS,power,HR,9,1.201542850007893e-08
natural_gas_turbine_CCS,power,HR,10,1.429673627626538e-08
natural_gas_turbine_CCS,power,HR,11,1.7240328887831592e-08
natural_gas_turbine_CCS,power,HR,12,2.1464145189136646e-08
natural_gas_turbine_CCS,power,HR,13,2.86501596133423e-08
natural_gas_turbine_CCS,power,HR,14,5.2634920371468075e-08
natural_gas_turbine_CCS,power,HU,0,1.6662187935694008e-09
natural_gas_turbine_CCS,power,HU,1,2.82168961918097e-09
natural_gas_turbine_CCS,power,HU,2,3.878810597092242e-09
natural_gas_turbine_CCS,power,HU,3,5.049805693893096e-09
natural_gas_turbine_CCS,power,HU,4,6.474765902848024e-09
natural_gas_turbine_CCS,power,HU,5,8.277709730022846e-09
natural_gas_turbine_CCS,power,HU,6,1.0609113462922144e-08
natural_gas_turbine_CCS,power,HU,7,1.3642197826002686e-08
natural_gas_turbine_CCS,power,HU,8,1.7045053957622858e-08
natural_gas_turbine_CCS,power,HU,9,2.0896002140596684e-08
natural_gas_turbine_CCS,power,HU,10,2.5567546545609866e-08
natural_gas_turbine_CCS,power,HU,11,3.1938078023342266e-08
natural_gas_turbine_CCS,power,HU,12,3.997464175120384e-08
natural_gas_turbine_CCS,power,HU,13,5.1088687642325775e-08
natural_gas_turbine_CCS,power,HU,14,8.214173801549198e-08
natural_gas_turbine_CCS,power,IE,0,1.990236328220637e-09
natural_gas_turbine_CCS,power,IE,1,3.2020028055117157e-09
natural_gas_turbine_CCS,power,IE,2,4.357048972597273e-09
natural_gas_turbine_CCS,power,IE,3,5.608873461998992e-09
natural_gas_turbine_CCS,power,IE,4,7.0818857103145255e-09
natural_gas_turbine_CCS,power,IE,5,8.800430473607854e-09
natural_gas_turbine_CCS,power,IE,6,1.0872697922827725e-08
natural_gas_turbine_CCS,power,IE,7,1.3389244879571736e-08
natural_gas_turbine_CCS,power,IE,8,1.597763046410833e-08
natural_gas_turbine_CCS,power,IE,9,1.8852971685629847e-08
natural_gas_turbine_CCS,power,IE,10,2.2219007547396535e-08
natural_gas_turbine_CCS,power,IE,11,2.6490059479807487e-08
natural_gas_turbine_CCS,power,IE,12,3.225692459767499e-08
natural_gas_turbine_CCS,power,IE,13,4.1544573514126703e-08
natural_gas_turbine_CCS,power,IE,14,6.543772073680178e-08
natural_gas_turbine_CCS,power,IT,0,1.4438193567368963e-09
natural_gas_turbine_CCS,power,IT,1,2.413566969571996e-09
natural_gas_turbine_CCS,power,IT,2,3.2398740789448934e-09
natural_gas_turbine_CCS,power,IT,3,4.076751774433901e-09
natural_gas_turbine_CCS,power,IT,4,4.986850579061813e-09
natural_gas_turbine_CCS,power,IT,5,5.983761903828101e-09
natural_gas_turbine_CCS,power,IT,6,7.099356768679467e-09
natural_gas_turbine_CCS,power,IT,7,8.382137158381811e-09
natural_gas_turbine_CCS,power,IT,8,9.889197482866838e-09
natural_gas_turbine_CCS,power,IT,9,1.1707161946416106e-08
natural_gas_turbine_CCS,power,IT,10,1.3961619480791166e-08
natural_gas_turbine_CCS,power,IT,11,1.6910326757999612e-08
natural_gas_turbine_CCS,power,IT,12,2.1114183139585426e-08
natural_gas_turbine_CCS,power,IT,13,2.8264824119685854e-08
natural_gas_turbine_CCS,power,IT,14,5.2146119042900555e-08
natural_gas_turbine_CCS,power,LT,0,1.3558292446207833e-09
natural_gas_turbine_CCS,power,LT,1,2.251926949502739e-09
natural_gas_turbine_CCS,power,LT,2,3.0544294013602877e-09
natural_gas_turbine_CCS,power,LT,3,3.872686800471338e-09
natural_gas_turbine_CCS,power,LT,4,4.7514339770233884e-09
natural_gas_turbine_CCS,power,LT,5,5.716142708685256e-09
natural_gas_turbine_CCS,power,LT,6,6.800691373523741e-09
natural_gas_turbine_CCS,power,LT,7,8.0482921160351e-09
natural_gas_turbine_CCS,power,LT,8,9.518568185520204e-09
natural_gas_turbine_CCS,power,LT,9,1.12977100022246e-08
natural_gas_turbine_CCS,power,LT,10,1.35126155291268e-08
natural_gas_turbine_CCS,power,LT,11,1.64169022032006e-08
natural_gas_turbine_CCS,power,LT,12,2.0567977930508066e-08
natural_gas_turbine_CCS,power,LT,13,2.7679600381834477e-08
natural_gas_turbine_CCS,power,LT,14,5.143994627052236e-08
natural_gas_turbine_CCS,power,LU,0,1.710733730565232e-09
natural_gas_turbine_CCS,power,LU,1,2.9074740511781332e-09
natural_gas_turbine_CCS,power,LU,2,4.00594866758836e-09
natural_gas_turbine_CCS,power,LU,3,5.257298614077905e-09
natural_gas_turbine_CCS,power,LU,4,6.880756713921907e-09
natural_gas_turbine_CCS,power,LU,5,9.127067089526832e-09
natural_gas_turbine_CCS,power,LU,6,1.285368825700489e-08
natural_gas_turbine_CCS,power,LU,7,1.9930132016659794e-08
natural_gas_turbine_CCS,power,LU,8,3.392779639337143e-08
natural_gas_turbine_CCS,power,LU,9,4.4874519953869615e-08
natural_gas_turbine_CCS,power,LU,10,5.609561642672845e-08
natural_gas_turbine_CCS,power,LU,11,7.056686076314322e-08
natural_gas_turbine_CCS,power,LU,12,8.758747227328827e-08
natural_gas_turbine_CCS,power,LU,13,1.1050080367131018e-07
natural_gas_turbine_CCS,power,LU,14,1.3575043423065074e-07
natural_gas_turbine_CCS,power,LV,0,1.3387418608151713e-09
natural_gas_turbine_CCS,power,LV,1,2.2214622628073646e-09
natural_gas_turbine_CCS,power,LV,2,3.0180113992155412e-09
natural_gas_turbine_CCS,power,LV,3,3.831171395800955e-09
natural_gas_turbine_CCS,power,LV,4,4.706276046899919e-09
natural_gas_turbine_CCS,power,LV,5,5.668175227873239e-09
natural_gas_turbine_CCS,power,LV,6,6.750750628422971e-09
natural_gas_turbine_CCS,power,LV,7,7.99720630301339e-09
natural_gas_turbine_CCS,power,LV,8,9.465910733721301e-09
natural_gas_turbine_CCS,power,LV,9,1.1240858664547754e-08
natural_gas_turbine_CCS,power,LV,10,1.3447213837642068e-08
natural_gas_turbine_CCS,power,LV,11,1.6339142114731225e-08
natural_gas_turbine_CCS,power,LV,12,2.0486809618811502e-08
natural_gas_turbine_CCS,power,LV,13,2.759536589189593e-08
natural_gas_turbine_CCS,power,LV,14,5.133190789226344e-08
natural_gas_turbine_CCS,power,NL,0,1.5608411328359722e-09
natural_gas_turbine_CCS,power,NL,1,2.5507663175999102e-09
natural_gas_turbine_CCS,power,NL,2,3.3945352954904953e-09
natural_gas_turbine_CCS,power,NL,3,4.261546422741986e-09
natural_gas_turbine_CCS,power,NL,4,5.213894230364864e-09
natural_gas_turbine_CCS,power,NL,5,6.245424366115067e-09
natural_gas_turbine_CCS,power,NL,6,7.38970307874401e-09
natural_gas_turbine_CCS,power,NL,7,8.698084664336345e-09
natural_gas_turbine_CCS,power,NL,8,1.0226968780315893e-08
natural_gas_turbine_CCS,power,NL,9,1.2072696771668158e-08
natural_gas_turbine_CCS,power,NL,10,1.4365093076055283e-08
natural_gas_turbine_CCS,power,NL,11,1.7373750071504454e-08
natural_gas_turbine_CCS,power,NL,12,2.1688915061538008e-08
natural_gas_turbine_CCS,power,NL,13,2.8870927539141584e-08
natural_gas_turbine_CCS,power,NL,14,5.29491374063714e-08
natural_gas_turbine_CCS,power,NO,0,1.4071800837954718e-09
natural_gas_turbine_CCS,power,NO,1,2.3373271589934213e-09
natural_gas_turbine_CCS,power,NO,2,3.1657605569128665e-09
natural_gas_turbine_CCS,power,NO,3,4.006288052521721e-09
natural_gas_turbine_CCS,power,NO,4,4.907627989579143e-09
natural_gas_turbine_CCS,power,NO,5,5.89600909901433e-09
natural_gas_turbine_CCS,power,NO,6,7.00489371519269e-09
natural_gas_turbine_CCS,power,NO,7,8.280068066723276e-09
natural_gas_turbine_CCS,power,NO,8,9.776422403625835e-09
natural_gas_turbine_CCS,power,NO,9,1.1581540053305662e-08
natural_gas_turbine_CCS,power,NO,10,1.3822603590339528e-08
natural_gas_turbine_CCS,power,NO,11,1.675425517561659e-08
natural_gas_turbine_CCS,power,NO,12,2.0937627272349096e-08
natural_gas_turbine_CCS,power,NO,13,2.810112934023821e-08
natural_gas_turbine_CCS,power,NO,14,5.2124797375792874e-08
natural_gas_turbine_CCS,power,PL,0,1.423531513738065e-09
natural_gas_turbine_CCS,power,PL,1,2.3559598825350105e-09
natural_gas_turbine_CCS,power,PL,2,3.1844038133841995e-09
natural_gas_turbine_CCS,power,PL,3,4.020302838919096e-09
natural_gas_turbine_CCS,power,PL,4,4.922152375007326e-09
natural_gas_turbine_CCS,power,PL,5,5.907562108916276e-09
natural_gas_turbine_CCS,power,PL,6,7.009546123356706e-09
natural_gas_turbine_CCS,power,PL,7,8.275499924511635e-09
natural_gas_turbine_CCS,power,PL,8,9.761936273282944e-09
natural_gas_turbine_CCS,power,PL,9,1.1556909210802916e-08
natural_gas_turbine_CCS,power,PL,10,1.378780446680035e-08
natural_gas_turbine_CCS,power,PL,11,1.6699077232045037e-08
natural_gas_turbine_CCS,power,PL,12,2.0866758710096165e-08
natural_gas_turbine_CCS,power,PL,13,2.7990152721971474e-08
natural_gas_turbine_CCS,power,PL,14,5.1775586238119325e-08
natural_gas_turbine_CCS,power,PT,0,1.6657416050045018e-09
natural_gas_turbine_CCS,power,PT,1,2.6685153207760903e-09
natural_gas_turbine_CCS,power,PT,2,3.5941770627687462e-09
natural_gas_turbine_CCS,power,PT,3,4.5480859767016074e-09
natural_gas_turbine_CCS,power,PT,4,5.581532814967986e-09
natural_gas_turbine_CCS,power,PT,5,6.699610621571563e-09
natural_gas_turbine_CCS,power,PT,6,7.924418409781439e-09
natural_gas_turbine_CCS,power,PT,7,9.278682363882075e-09
natural_gas_turbine_CCS,power,PT,8,1.0834642135601505e-08
natural_gas_turbine_CCS,power,PT,9,1.2688938678115664e-08
natural_gas_turbine_CCS,power,PT,10,1.498738366227159e-08
natural_gas_turbine_CCS,power,PT,11,1.800442307442104e-08
natural_gas_turbine_CCS,power,PT,12,2.2277889609667125e-08
natural_gas_turbine_CCS,power,PT,13,2.9499049308990797e-08
natural_gas_turbine_CCS,power,PT,14,5.35026837927459e-08
natural_gas_turbine_CCS,power,RO,0,1.7233830361750993e-09
natural_gas_turbine_CCS,power,RO,1,2.935654535142832e-09
natural_gas_turbine_CCS,power,RO,2,4.068473849702965e-09
natural_gas_turbine_CCS,power,RO,3,5.359198381319665e-09
natural_gas_turbine_CCS,power,RO,4,6.99714613371659e-09
natural_gas_turbine_CCS,power,RO,5,9.231538583565663e-09
natural_gas_turbine_CCS,power,RO,6,1.2336933939944109e-08
natural_gas_turbine_CCS,power,RO,7,1.8079656192565645e-08
natural_gas_turbine_CCS,power,RO,8,2.8013523719080837e-08
natural_gas_turbine_CCS,power,RO,9,4.6308073867027954e-08
natural_gas_turbine_CCS,power,RO,10,8.808610111166418e-08
natural_gas_turbine_CCS,power,RO,11,1.1698721014746127e-07
natural_gas_turbine_CCS,power,RO,12,1.9846717431034342e-07
natural_gas_turbine_CCS,power,RO,13,2.97949203133922e-07
natural_gas_turbine_CCS,power,RO,14,3.931244626492869e-07
natural_gas_turbine_CCS,power,SE,0,1.3912661280227919e-09
natural_gas_turbine_CCS,power,SE,1,2.3084510801426896e-09
natural_gas_turbine_CCS,power,SE,2,3.13555172108385e-09
natural_gas_turbine_CCS,power,SE,3,3.975235405849923e-09
natural_gas_turbine_CCS,power,SE,4,4.875600564194828e-09
natural_gas_turbine_CCS,power,SE,5,5.861599119020762e-09
natural_gas_turbine_CCS,power,SE,6,6.966493173017334e-09
natural_gas_turbine_CCS,power,SE,7,8.235606824017668e-09
natural_gas_turbine_CCS,power,SE,8,9.728426623070735e-09
natural_gas_turbine_CCS,power,SE,9,1.1529552436814088e-08
natural_gas_turbine_CCS,power,SE,10,1.3766319798315726e-08
natural_gas_turbine_CCS,power,SE,11,1.6693296042973463e-08
natural_gas_turbine_CCS,power,SE,12,2.0870822443491855e-08
natural_gas_turbine_CCS,power,SE,13,2.8024639359274787e-08
natural_gas_turbine_CCS,power,SE,14,5.19868412828523e-08
natural_gas_turbine_CCS,power,SI,0,1.4515901720305192e-09
natural_gas_turbine_CCS,power,SI,1,2.417957916125785e-09
natural_gas_turbine_CCS,power,SI,2,3.24486696498597e-09
natural_gas_turbine_CCS,power,SI,3,4.084736881572388e-09
natural_gas_turbine_CCS,power,SI,4,5.000460346438477e-09
natural_gas_turbine_CCS,power,SI,5,6.002747066366507e-09
natural_gas_turbine_CCS,power,SI,6,7.1248234944041125e-09
natural_gas_turbine_CCS,power,SI,7,8.416605383583866e-09
natural_gas_turbine_CCS,power,SI,8,9.940510351694858e-09
natural_gas_turbine_CCS,power,SI,9,1.1788059242046006e-08
natural_gas_turbine_CCS,power,SI,10,1.4087899167014728e-08
natural_gas_turbine_CCS,power,SI,11,1.7047881918159647e-08
natural_gas_turbine_CCS,power,SI,12,2.1287607235479033e-08
natural_gas_turbine_CCS,power,SI,13,2.848980501302734e-08
natural_gas_turbine_CCS,power,SI,14,5.2527390084751956e-08
natural_gas_turbine_CCS,power,SK,0,1.6399924769831874e-09
natural_gas_turbine_CCS,power,SK,1,2.7691039220309393e-09
natural_gas_turbine_CCS,power,SK,2,3.810922496775303e-09
natural_gas_turbine_CCS,power,SK,3,4.9512885196151945e-09
natural_gas_turbine_CCS,power,SK,4,6.349638959940207e-09
natural_gas_turbine_CCS,power,SK,5,8.091824964224082e-09
natural_gas_turbine_CCS,power,SK,6,1.0408760535064853e-08
natural_gas_turbine_CCS,power,SK,7,1.3381881473689782e-08
natural_gas_turbine_CCS,power,SK,8,1.6677919475345973e-08
natural_gas_turbine_CCS,power,SK,9,2.0305782874112792e-08
natural_gas_turbine_CCS,power,SK,10,2.4534284213800765e-08
natural_gas_turbine_CCS,power,SK,11,3.021493739226621e-08
natural_gas_turbine_CCS,power,SK,12,3.729820209045135e-08
natural_gas_turbine_CCS,power,SK,13,4.668129085804103e-08
natural_gas_turbine_CCS,power,SK,14,7.130546878552552e-08
natural_gas_turbine_CCS,power,UK,0,1.4042259170529185e-09
natural_gas_turbine_CCS,power,UK,1,2.3306751881152937e-09
natural_gas_turbine_CCS,power,UK,2,3.1559223918283666e-09
natural_gas_turbine_CCS,power,UK,3,3.9932510060575614e-09
natural_gas_turbine_CCS,power,UK,4,4.8898086950867396e-09
natural_gas_turbine_CCS,power,UK,5,5.873267208957879e-09
natural_gas_turbine_CCS,power,UK,6,6.9765801524860404e-09
natural_gas_turbine_CCS,power,UK,7,8.245555000523586e-09
natural_gas_turbine_CCS,power,UK,8,9.736111654397701e-09
natural_gas_turbine_CCS,power,UK,9,1.1536988715653454e-08
natural_gas_turbine_CCS,power,UK,10,1.377359052028528e-08
natural_gas_turbine_CCS,power,UK,11,1.6700615741345303e-08
natural_gas_turbine_CCS,power,UK,12,2.0877995255145142e-08
natural_gas_turbine_CCS,power,UK,13,2.8029729066331094e-08
natural_gas_turbine_CCS,power,UK,14,5.1995677581257465e-08
nuclear,power,AT,0,0.0
nuclear,power,AT,1,0.0
nuclear,power,AT,2,0.0
nuclear,power,AT,3,0.0
nuclear,power,AT,4,0.0
nuclear,power,AT,5,0.0
nuclear,power,AT,6,0.0
nuclear,power,AT,7,0.0
nuclear,power,AT,8,0.0
nuclear,power,AT,9,0.0
nuclear,power,AT,10,0.0
nuclear,power,AT,11,0.0
nuclear,power,AT,12,0.0
nuclear,power,AT,13,0.0
nuclear,power,AT,14,0.0
nuclear,power,BE,0,5.943
nuclear,power,BE,1,5.943
nuclear,power,BE,2,5.943
